Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Date,,,,,
05-12-2024,2626.600098,2655,2625.699951,2652.399902,573
06-12-2024,2638.600098,2643.100098,2617.5,2620.199951,571
09-12-2024,2664.899902,2677.100098,2630.800049,2632.100098,935
10-12-2024,2697.600098,2698.199951,2661,2662.300049,437
11-12-2024,2733.800049,2733.800049,2693.100098,2701.800049,3387
12-12-2024,2687.5,2725.100098,2677.399902,2725.100098,2365
13-12-2024,2656,2689.300049,2647.899902,2688.199951,1125
16-12-2024,2651.399902,2663.300049,2651,2658.300049,877
17-12-2024,2644.399902,2652.300049,2632.5,2651.800049,705
18-12-2024,2636.5,2647.100098,2590.199951,2644.300049,566
19-12-2024,2592.199951,2610.300049,2582.100098,2582.100098,238
20-12-2024,2628.699951,2631.600098,2604.899902,2605.300049,592
23-12-2024,2612.300049,2627.699951,2611.100098,2620,451
24-12-2024,2620,2620,2609.5,2613,35
26-12-2024,2638.800049,2638.800049,2627.899902,2628.5,84
27-12-2024,2617.199951,2617.699951,2616.399902,2617.699951,642
30-12-2024,2606.100098,2626.899902,2597,2620.699951,794
31-12-2024,2629.199951,2629.199951,2604.899902,2608.399902,401
02-01-2025,2658.899902,2663.100098,2633,2633,1728
03-01-2025,2645,2658.699951,2641.800049,2658.699951,591
06-01-2025,2638.399902,2647,2617.300049,2645.5,960
07-01-2025,2656.699951,2657.5,2653,2653.399902,643
08-01-2025,2664.5,2676.899902,2653.5,2655.5,999
09-01-2025,2683.800049,2686.300049,2667.899902,2669.699951,1139
10-01-2025,2708.5,2720.100098,2683.699951,2686.100098,403
13-01-2025,2673.5,2711.199951,2673.5,2711.100098,765
14-01-2025,2677.5,2688.300049,2670.800049,2673.600098,794
15-01-2025,2712.5,2712.5,2690.800049,2690.800049,930
16-01-2025,2746.399902,2749.800049,2731.699951,2731.699951,1721
17-01-2025,2744.300049,2751.600098,2725.5,2736,1214
21-01-2025,2755,2755,2724.800049,2746,1439
22-01-2025,2767.600098,2768.800049,2753.5,2754.5,2079
23-01-2025,2763.100098,2765,2745.399902,2760,2201
24-01-2025,2777.300049,2792,2759.800049,2759.800049,1593
27-01-2025,2737.5,2762.199951,2737.5,2761.100098,984
28-01-2025,2766.800049,2766.800049,2738,2738,2307
29-01-2025,2769.100098,2769.100098,2769.100098,2769.100098,125692
30-01-2025,2823,2829.5,2770,2772.5,40141
31-01-2025,2812.5,2838,2804,2829,3443
03-02-2025,2833.899902,2848.399902,2780.899902,2818.199951,2649
04-02-2025,2853.300049,2853.300049,2816.100098,2827.600098,2187
05-02-2025,2871.600098,2880.5,2848,2850,4519
06-02-2025,2856,2871.699951,2836.300049,2865.199951,3116
07-02-2025,2867.300049,2889.5,2857.800049,2859.899902,1822
10-02-2025,2914.300049,2916.100098,2863.800049,2864.199951,2237
11-02-2025,2912.5,2945.399902,2890,2925.5,2554
12-02-2025,2909,2912.300049,2868.600098,2902,2504
13-02-2025,2925.899902,2937.699951,2910.600098,2911.300049,4670
14-02-2025,2883.600098,2944.399902,2874.800049,2937.300049,1992
18-02-2025,2931.600098,2936.399902,2873.800049,2879.199951,4010
19-02-2025,2919.399902,2946,2917.100098,2938.699951,2630
20-02-2025,2940,2955.800049,2924.199951,2949.100098,656
21-02-2025,2937.600098,2940,2917.300049,2938.800049,570
24-02-2025,2947.899902,2957.899902,2933.100098,2933.100098,415
25-02-2025,2904.5,2943.199951,2890,2938.699951,1854
26-02-2025,2916.800049,2917,2913,2913.5,2050
27-02-2025,2883.199951,2922.800049,2870.399902,2918.5,3215
28-02-2025,2836.800049,2877.100098,2834.100098,2877.100098,990
03-03-2025,2890.199951,2891.800049,2863.399902,2872.699951,423
04-03-2025,2909.600098,2927.899902,2886.100098,2886.100098,885
05-03-2025,2915.300049,2922,2893,2916.699951,551
06-03-2025,2916.600098,2918.600098,2903.800049,2904,870
07-03-2025,2904.699951,2927.300049,2900.5,2900.899902,531
10-03-2025,2891,2915.100098,2880.199951,2910.100098,55
11-03-2025,2912.899902,2916.699951,2880.399902,2884.399902,197
12-03-2025,2939.100098,2939.100098,2910,2912,213
13-03-2025,2984.300049,2988,2935.199951,2937.100098,2366
14-03-2025,2994.5,3004.800049,2986,2994.399902,1800
17-03-2025,3000,3001.5,2989,2991,214
18-03-2025,3035.100098,3039.199951,3004.399902,3006.399902,428
19-03-2025,3035.899902,3050.899902,3030.899902,3035.199951,175
20-03-2025,3040,3047.300049,3034.399902,3047.300049,185
21-03-2025,3018.199951,3037.5,3000.899902,3034.5,151
24-03-2025,3013.100098,3024.300049,3006,3024.300049,137
25-03-2025,3023.699951,3028.800049,3023.699951,3026.399902,74
26-03-2025,3020.899902,3033.199951,3019.5,3033.199951,83
27-03-2025,3060.199951,3065,3025.5,3025.5,124359
28-03-2025,3086.5,3094.899902,3066.800049,3069.699951,31206
31-03-2025,3122.800049,3132.5,3086,3091,3438
01-04-2025,3118.899902,3149.5,3104,3129.699951,1721
02-04-2025,3139.899902,3168.600098,3117.399902,3120.699951,5946
03-04-2025,3097,3166.899902,3052,3150,5516
04-04-2025,3012,3127.699951,3011,3110.5,3247
07-04-2025,2951.300049,3050.800049,2949.699951,3016.399902,4424
08-04-2025,2968.399902,3014.5,2968.399902,2994,3213
09-04-2025,3056.5,3090.399902,2965.800049,2965.800049,2175
10-04-2025,3155.199951,3167,3072.100098,3073.899902,3456
11-04-2025,3222.199951,3235,3182.100098,3182.100098,862
14-04-2025,3204.800049,3228.800049,3194.5,3215.5,263
15-04-2025,3218.699951,3218.699951,3214,3216,390
16-04-2025,3326.600098,3334.899902,3238.300049,3238.300049,1874
17-04-2025,3308.699951,3345,3287.800049,3345,824
21-04-2025,3406.199951,3418.5,3342.199951,3342.199951,78
22-04-2025,3400.800049,3485.600098,3361.699951,3422.199951,785
23-04-2025,3276.300049,3370.300049,3256.199951,3321.199951,331
24-04-2025,3332,3353.899902,3304.899902,3305.399902,560
25-04-2025,3282.399902,3355.5,3266.100098,3355.5,162
28-04-2025,3332.5,3332.5,3284.5,3284.5,1300
29-04-2025,3318.800049,3340,3299.899902,3340,1278
30-04-2025,3305,3318.699951,3268,3318.699951,207
01-05-2025,3210,3275,3198.600098,3272.899902,2131
02-05-2025,3231.899902,3257,3225,3239.899902,1349
05-05-2025,3311.300049,3315.699951,3239.699951,3242.699951,244
06-05-2025,3411.399902,3430.899902,3356.800049,3365.5,2357
07-05-2025,3381.399902,3418.699951,3364.699951,3418.699951,1080
08-05-2025,3296.600098,3390,3288.699951,3390,200
09-05-2025,3335.399902,3335.5,3299,3299,216
12-05-2025,3220,3300.699951,3205,3300.699951,886
13-05-2025,3240.300049,3251.399902,3223.5,3232,2424
14-05-2025,3181.399902,3233,3171.699951,3233,3518
15-05-2025,3220.699951,3228.100098,3125,3151,652
16-05-2025,3182,3228.100098,3173.899902,3227.699951,199
19-05-2025,3228.899902,3241,3228.300049,3234.399902,266
20-05-2025,3280.300049,3293.199951,3207.5,3219,356
21-05-2025,3309.300049,3317.5,3290.199951,3293.399902,979
22-05-2025,3292.300049,3328,3282.699951,3327.300049,1210
23-05-2025,3363.600098,3363.600098,3323.5,3328,47
27-05-2025,3299.100098,3341,3296.300049,3332.5,189
28-05-2025,3293.600098,3293.600098,3293.600098,3293.600098,127758
29-05-2025,3317.100098,3328.800049,3242.399902,3283.699951,24370
30-05-2025,3288.899902,3318,3270.899902,3315.100098,2213
02-06-2025,3370.600098,3380.800049,3296.899902,3296.899902,976
03-06-2025,3350.199951,3390,3331.300049,3385.100098,6410
04-06-2025,3373.5,3380,3344,3355,207
05-06-2025,3350.699951,3400,3343.699951,3371.5,731
06-06-2025,3322.699951,3364.300049,3306,3364.300049,81
09-06-2025,3332.100098,3334.600098,3290,3315.600098,1887
10-06-2025,3320.899902,3344.300049,3302,3302,65
11-06-2025,3321.300049,3356,3321.300049,3328,2106
12-06-2025,3380.899902,3395.899902,3353.399902,3363,1818
13-06-2025,3431.199951,3444,3407.300049,3407.300049,499
16-06-2025,3396.399902,3442,3385.399902,3442,480
17-06-2025,3386.600098,3398.300049,3376.100098,3398.300049,1477
18-06-2025,3389.800049,3391.899902,3365.100098,3385.300049,0
20-06-2025,3368.100098,3372.899902,3341,3350,709
23-06-2025,3377.699951,3387.899902,3350,3365.899902,30
24-06-2025,3317.399902,3358,3301,3358,538
25-06-2025,3327.100098,3331.199951,3310.600098,3321.600098,373
26-06-2025,3333.5,3333.5,3332.399902,3332.399902,2058
27-06-2025,3273.699951,3318.699951,3253.800049,3318.699951,284
30-06-2025,3294.399902,3306.899902,3262,3265.899902,1242
01-07-2025,3336.699951,3354.100098,3310.100098,3310.100098,371
02-07-2025,3348,3357.5,3329,3329,39
03-07-2025,3331.600098,3362,3322.300049,3362,0
04-07-2025,3332.5,3342,3332.5,3342,0
07-07-2025,3332.199951,3333.300049,3299.199951,3305.5,254
08-07-2025,3307,3334.5,3287.600098,3330.399902,909
09-07-2025,3311.600098,3314,3282,3289.399902,114
10-07-2025,3317.399902,3330.5,3311.600098,3323.600098,209
11-07-2025,3356,3370,3330.5,3330.5,776
14-07-2025,3351.5,3375.5,3350,3367,583
15-07-2025,3329.800049,3341,3329.800049,3341,210
16-07-2025,3352.5,3352.899902,3329.5,3341.199951,10
17-07-2025,3340.100098,3340.800049,3313.800049,3313.800049,667
18-07-2025,3353,3353,3338.199951,3338.199951,602
21-07-2025,3401.899902,3411.699951,3350.300049,3350.300049,53
22-07-2025,3439.199951,3441,3395.600098,3411,39
23-07-2025,3394.100098,3433.899902,3388.100098,3430.300049,63
24-07-2025,3371,3371,3367,3367,1175
25-07-2025,3334,3345,3326.5,3344,67
28-07-2025,3309.100098,3326.800049,3309.100098,3326.600098,533
29-07-2025,3323.399902,3323.399902,3323.399902,3323.399902,113144
30-07-2025,3295.800049,3331.800049,3263.899902,3325.800049,19252
31-07-2025,3293.199951,3312,3272.899902,3272.899902,3704
01-08-2025,3347.699951,3360.600098,3281,3286.199951,3420
04-08-2025,3374.399902,3386.5,3347.399902,3367.600098,351
05-08-2025,3381.899902,3387.199951,3351.199951,3378.5,915
06-08-2025,3380,3383.300049,3361.300049,3380.699951,1492
07-08-2025,3400.300049,3422.899902,3384.899902,3384.899902,5464
08-08-2025,3439.100098,3477,3402.5,3438.800049,7657
11-08-2025,3353.100098,3383.899902,3349.199951,3383.899902,1488
12-08-2025,3348.899902,3356.199951,3330.100098,3356.199951,1611
13-08-2025,3358.699951,3363.399902,3358.699951,3358.800049,1011
14-08-2025,3335.199951,3356,3328.899902,3346.800049,592
15-08-2025,3336,3346.800049,3335.899902,3346.800049,1185
18-08-2025,3331.699951,3347.800049,3331.699951,3333.5,646
19-08-2025,3313.399902,3343.5,3313.399902,3330.199951,1655
20-08-2025,3343.399902,3343.5,3310.100098,3310.600098,1213
21-08-2025,3336.899902,3349.399902,3326.5,3349.399902,142
22-08-2025,3374.399902,3377.699951,3349.399902,3349.399902,1240
25-08-2025,3373.800049,3378,3366,3366,1044
26-08-2025,3388.600098,3396.5,3371.100098,3378.899902,905
27-08-2025,3404.600098,3404.600098,3382,3397,3222
28-08-2025,3431.800049,3434.600098,3400,3409,1035
29-08-2025,3473.699951,3475.600098,3426.600098,3432.5,0
02-09-2025,3549.399902,3559.199951,3485.699951,3485.699951,658
03-09-2025,3593.199951,3593.699951,3553.199951,3554.800049,72
04-09-2025,3565.800049,3573.600098,3549.899902,3549.899902,237
05-09-2025,3613.199951,3613.199951,3567.800049,3567.800049,925
08-09-2025,3638.100098,3641,3590,3594.5,97
09-09-2025,3643.300049,3670.399902,3627.800049,3647.100098,535
10-09-2025,3643.600098,3655.399902,3620.800049,3625,136
11-09-2025,3636.899902,3636.899902,3618.399902,3632.899902,307
12-09-2025,3649.399902,3656.800049,3643,3655.5,1300
15-09-2025,3682.199951,3686.399902,3635.100098,3640,210
16-09-2025,3688.899902,3698.600098,3681.399902,3681.399902,373
17-09-2025,3681.800049,3685.199951,3661.600098,3669,183
18-09-2025,3643.699951,3667.399902,3637,3654.600098,80
19-09-2025,3671.5,3685.899902,3658.199951,3659,211
22-09-2025,3740.699951,3748.199951,3688,3688.199951,410
23-09-2025,3780.600098,3786,3740,3747,627
24-09-2025,3732.100098,3772.5,3732.100098,3769.800049,588
25-09-2025,3736.899902,3756,3724.699951,3742.800049,1899
26-09-2025,3775.300049,3775.300049,3775.300049,3775.300049,19308
29-09-2025,3820.899902,3827.600098,3754.800049,3754.800049,8860
30-09-2025,3840.800049,3865.5,3793.399902,3827.5,1611
01-10-2025,3867.5,3891.899902,3853.300049,3863.5,1778
02-10-2025,3839.699951,3888.600098,3823.699951,3856.199951,3418
03-10-2025,3880.800049,3886.800049,3853.699951,3855.199951,392
06-10-2025,3948.5,3960,3926.800049,3931.300049,1267
07-10-2025,3976.600098,3981.5,3940,3959.399902,2903
08-10-2025,4043.300049,4049.199951,3987.199951,3987.199951,2179
09-10-2025,3946.300049,4046.199951,3940,4011.199951,3130
10-10-2025,3975.899902,4012,3945.5,3957,1697
13-10-2025,4108.600098,4111,4016,4016,1697
14-10-2025,4138.700195,4160.100098,4085.800049,4131.700195,2424
15-10-2025,4176.899902,4210.600098,4145,4145,3287
16-10-2025,4280.200195,4307,4196.600098,4198.799805,4705
17-10-2025,4189.899902,4358,4182.200195,4354.700195,4060
20-10-2025,4336.399902,4356.600098,4214.600098,4244.100098,1750
21-10-2025,4087.699951,4332.700195,4087.699951,4332.700195,2943
22-10-2025,4044.399902,4148.5,4006,4109.700195,1237
23-10-2025,4125.5,4136.799805,4070.699951,4078.399902,354
24-10-2025,4118.399902,4120.600098,4074.899902,4117.5,123
27-10-2025,4001.899902,4078.600098,3971.300049,4060,220
28-10-2025,3966.199951,3966.199951,3923.600098,3929.699951,219
29-10-2025,3983.699951,3983.699951,3983.699951,3983.699951,1344
30-10-2025,4001.300049,4027.199951,3913.699951,3960,935
31-10-2025,3982.199951,4034.5,3976.600098,4034.5,559
03-11-2025,4000.300049,4020,3959,3976.199951,0
04-11-2025,3947.699951,3995.399902,3927.399902,3994.199951,657
05-11-2025,3980.300049,3983.5,3929.899902,3929.899902,559
06-11-2025,3979.899902,4007.5,3979.899902,4004,650
07-11-2025,3999.399902,3999.399902,3980.800049,3980.800049,245
10-11-2025,4111.799805,4111.799805,4060,4060,189
11-11-2025,4106.799805,4140.100098,4106.799805,4140.100098,569
12-11-2025,4204.399902,4204.399902,4102.899902,4115.600098,396
13-11-2025,4186.899902,4228.700195,4163.700195,4228.700195,167
14-11-2025,4087.600098,4197.899902,4047,4197.700195,483
17-11-2025,4068.300049,4099.5,4019.399902,4070,1552
18-11-2025,4061.300049,4063.399902,4035.600098,4037.399902,1375
19-11-2025,4077.699951,4122.700195,4072,4086.100098,486
20-11-2025,4056.5,4090.399902,4040.199951,4045,202
21-11-2025,4076.699951,4085.199951,4031.800049,4031.800049,171
24-11-2025,4091.899902,4091.899902,4060.5,4060.5,591
25-11-2025,4139.200195,4139.200195,4139.200195,4139.200195,132704
26-11-2025,4165.200195,4171,4127.5,4128.600098,25088
28-11-2025,4218.299805,4223.899902,4140,4163.399902,3615
01-12-2025,4239.299805,4262.100098,4214.899902,4218.5,913
02-12-2025,4186.600098,4230.5,4167,4230.5,366
03-12-2025,4199.299805,4234.100098,4195.700195,4215.700195,1897
04-12-2025,4211.799805,4211.799805,4175,4211,616
05-12-2025,4212.899902,4255.700195,4194.5,4204.100098,533
08-12-2025,4187.200195,4215.799805,4175.5,4205.5,318
09-12-2025,4206.700195,4219.700195,4177.700195,4190.700195,660
10-12-2025,4196.399902,4234.5,4183.600098,4209,692
11-12-2025,4285.5,4286.899902,4214.299805,4224,528
12-12-2025,4300.100098,4355,4260,4276.399902,1531
15-12-2025,4306.700195,4349.200195,4292.899902,4308.299805,854
16-12-2025,4304.5,4321.399902,4270.5,4270.5,1796
17-12-2025,4347.5,4351.399902,4308.5,4308.5,2169
18-12-2025,4339.5,4348.100098,4328.200195,4331,705
19-12-2025,4361.399902,4361.399902,4350.100098,4350.100098,1065
22-12-2025,4444.600098,4447.600098,4371.100098,4371.100098,449
23-12-2025,4482.799805,4503.799805,4450.399902,4503.299805,694
24-12-2025,4480.600098,4503.399902,4468.399902,4500.700195,500
26-12-2025,4529.100098,4556.299805,4502,4512,263
29-12-2025,4325.100098,4379,4325.100098,4371.5,2044
30-12-2025,4370.100098,4403.600098,4338,4346.399902,1837
31-12-2025,4325.600098,4363.799805,4285,4333.5,785
